FID;OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;STRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLA;LICHT;OBJECTID_1
;;2;1;4;110;2018;3;6;6;2;5;3;1.0;0;1;1;0;0;0.0;0;563462.397000000000000;5934237.374699999600000;9.957943750000027;53.553184355000042;;;124166.0
;;2;2;12;225;2018;3;11;3;3;5;3;0.0;0;1;1;0;0;0.0;0;554385.876799999970000;5936722.952999999700000;9.821386163000057;53.576542620000055;;;124168.0
;;2;4;5;408;2018;3;16;3;2;6;4;0.0;0;1;0;1;0;0.0;0;565972.290200000050000;5939308.409699999700000;9.996895150000057;53.598449345000063;;;124170.0
;;2;4;5;410;2018;4;7;5;3;4;2;0.0;1;1;1;0;0;0.0;0;566687.516599999970000;5938015.658300000200000;10.007424564000075;53.586740692000035;;;124172.0
;;2;1;16;136;2018;3;7;2;3;5;3;0.0;0;1;1;0;0;0.0;0;567140.251900000030000;5927722.755900000200000;10.012053870000045;53.494178503000057;;;124186.0
;;2;4;5;413;2018;3;8;2;3;1;5;0.0;0;1;1;0;0;0.0;0;566440.304800000040000;5937202.103199999800000;10.003517444000067;53.579460520000055;;;124188.0
;;2;5;1;501;2018;3;13;2;3;3;1;0.0;1;1;0;0;0;0.0;1;568674.797499999990000;5935659.297500000300000;10.036922051000033;53.565307374000042;;;124194.0
;;2;5;10;518;2018;3;19;5;3;3;2;2.0;0;1;1;0;0;0.0;0;572756.861999999960000;5945324.640800000200000;10.100801944000068;53.651618293000070;;;124200.0
;;2;3;6;318;2018;3;12;2;3;0;3;0.0;0;1;0;1;0;0.0;0;563212.358899999990000;5942215.756000000100000;9.955786780000040;53.624918527000034;;;124204.0
;;2;4;5;411;2018;3;15;5;3;5;3;0.0;1;1;1;0;0;0.0;0;568232.542499999980000;5938011.545900000300000;10.030759716000034;53.586504961000060;;;124205.0
;;2;2;1;203;2018;3;18;2;3;3;6;2.0;1;1;1;0;0;0.0;0;562045.251399999950000;5934018.743800000300000;9.936512196000024;53.551388831000054;;;124208.0
;;2;4;1;402;2018;4;16;6;3;5;7;0.0;0;1;1;0;0;0.0;0;564595.311299999940000;5937793.697900000000000;9.975777530000073;53.585007797000060;;;124215.0
;;2;4;2;403;2018;3;19;1;2;1;5;2.0;0;1;1;0;0;0.0;0;564456.865600000020000;5938135.322499999800000;9.973757077000073;53.588095096000075;;;124223.0
;;2;4;8;421;2018;3;9;5;3;5;3;0.0;1;1;1;0;0;0.0;0;568767.995099999940000;5937090.157900000000000;10.038644083000065;53.578154434000055;;;124236.0
;;2;2;4;212;2018;3;18;5;3;3;6;1.0;1;1;1;0;0;0.0;0;560359.056300000050000;5933788.106999999800000;9.911019797000051;53.549512553000056;;;124239.0
;;2;5;17;525;2018;3;14;7;3;4;6;0.0;1;1;1;0;0;0.0;0;578370.605699999960000;5946229.405199999900000;10.185946077000040;53.658938091000039;;;124240.0
;;2;5;10;518;2018;3;18;7;3;6;6;1.0;0;1;0;1;0;0.0;0;575238.101099999970000;5945618.343600000300000;10.138405866000028;53.653906724000080;;;124242.0
;;2;1;6;115;2018;3;0;7;3;5;3;2.0;0;1;1;0;0;0.0;0;567255.405000000030000;5933845.597199999700000;10.015104076000057;53.549191171000075;;;124248.0
;;2;6;1;601;2018;3;18;6;3;5;7;1.0;0;1;1;0;0;0.0;0;579872.209999999960000;5929971.847600000000000;10.204501989000050;53.512611604000028;;;124251.0
;;2;3;5;317;2018;3;10;6;3;0;7;0.0;0;1;1;0;0;0.0;0;563297.166800000010000;5938996.824300000400000;9.956414920000043;53.595978937000041;;;124263.0
;;2;2;1;201;2018;3;13;2;3;1;5;0.0;0;1;1;0;0;0.0;0;563484.241299999990000;5933442.520399999800000;9.958112057000051;53.546038089000035;;;124264.0
;;2;5;2;509;2018;3;15;7;3;5;3;0.0;1;1;1;0;0;0.0;0;571221.525200000030000;5938362.209099999600000;10.075984482000024;53.589258895000057;;;124268.0
;;2;1;7;120;2018;3;19;5;3;5;3;2.0;1;1;1;0;0;0.0;0;568312.350499999940000;5934715.968100000200000;10.031244208000032;53.556876866000039;;;124269.0
;;2;5;18;526;2018;4;7;3;3;5;3;0.0;0;1;1;0;0;0.0;0;575903.550399999950000;5939705.144500000400000;10.147030301000029;53.600670590000050;;;124282.0
;;2;2;4;213;2018;4;8;3;3;5;3;0.0;1;1;1;0;0;0.0;0;561440.258299999990000;5933898.521099999500000;9.927358115000061;53.550379486000054;;;124291.0
;;2;1;6;116;2018;4;15;6;3;3;2;0.0;0;1;0;0;0;0.0;1;567471.567099999990000;5933794.891800000300000;10.018355164000070;53.548707741000044;;;124292.0
;;2;5;12;520;2018;4;8;5;3;5;2;0.0;0;1;1;0;0;0.0;0;569352.498000000020000;5944706.993099999600000;10.049166277000040;53.646529945000054;;;124293.0
;;2;5;6;514;2018;4;10;6;3;5;2;0.0;0;1;1;0;0;0.0;0;573910.314800000050000;5940053.096099999700000;10.116998039000066;53.604082453000046;;;124299.0
;;2;1;14;132;2018;4;20;6;3;5;2;2.0;0;1;1;0;0;0.0;0;569682.879800000000000;5933074.500699999700000;10.051564157000030;53.541944718000082;;;124300.0
;;2;3;8;320;2018;4;16;6;3;5;3;0.0;0;1;0;0;0;0.0;1;559461.815700000040000;5940018.790400000300000;9.898666107000054;53.605612882000059;;;124302.0
;;2;1;3;108;2018;4;19;5;3;5;2;0.0;0;1;0;0;1;0.0;0;564906.476999999960000;5934536.271499999800000;9.979800255000043;53.555694072000051;;;124304.0
;;2;4;10;426;2018;4;20;6;3;3;2;2.0;1;1;0;0;0;0.0;0;569499.422700000000000;5938662.542500000400000;10.050039468000023;53.592189101000031;;;124309.0
;;2;5;18;526;2018;4;12;3;3;5;3;0.0;0;1;0;0;0;0.0;0;575751.317000000040000;5938318.361499999600000;10.144393447000027;53.588229966000029;;;124311.0
;;2;5;18;526;2018;4;9;2;3;5;3;0.0;0;1;1;0;0;0.0;0;576332.802200000030000;5941264.766599999700000;10.153897626000060;53.614624079000066;;;124314.0
;;2;4;1;402;2018;4;9;6;3;3;6;0.0;0;1;0;0;0;0.0;1;564156.875099999950000;5937942.860999999600000;9.969186223000065;53.586402189000069;;;124318.0
;;2;6;1;601;2018;4;7;4;3;5;2;0.0;0;1;1;0;0;0.0;0;579478.773099999990000;5927752.168399999800000;10.198007656000073;53.492723633000082;;;124320.0
;;2;3;5;317;2018;4;7;6;3;0;7;0.0;0;1;0;0;0;0.0;0;563329.959900000020000;5938050.203800000300000;9.956718139000031;53.587467433000029;;;124327.0
;;2;1;16;137;2018;4;7;5;3;6;6;0.0;0;1;0;1;0;0.0;0;565720.128700000000000;5928945.548600000300000;9.990907104000030;53.505347453000070;;;124328.0
;;2;2;1;203;2018;4;11;6;3;1;7;0.0;0;1;1;0;0;0.0;0;562466.174400000020000;5933988.233900000300000;9.942858578000028;53.551064715000052;;;124329.0
;;2;1;12;130;2018;4;20;3;3;5;3;0.0;1;1;1;0;0;0.0;0;573584.597700000040000;5932882.196899999900000;10.110386798000036;53.539684345000069;;;124330.0
;;2;1;4;111;2018;4;14;6;3;0;7;0.0;1;1;1;0;0;0.0;0;564451.580899999940000;5934351.110100000200000;9.972896253000045;53.554086021000046;;;124331.0
;;2;1;3;106;2018;4;15;6;3;4;6;0.0;0;1;0;0;0;0.0;0;564869.789699999960000;5934503.777400000000000;9.979239785000061;53.555406574000074;;;124332.0
;;2;1;2;104;2018;4;7;4;3;5;3;0.0;0;1;1;0;0;0.0;0;568095.110800000020000;5932148.347500000100000;10.027406330000076;53.533829485000069;;;124334.0
;;2;3;8;320;2018;4;17;7;3;6;6;0.0;0;1;0;1;0;0.0;0;559605.764399999990000;5938570.423299999900000;9.900564444000054;53.592579457000056;;;124337.0
;;2;5;6;514;2018;4;18;5;2;5;3;0.0;0;1;1;0;0;0.0;0;573674.731000000030000;5939562.868599999700000;10.113322562000064;53.599710041000037;;;124341.0
;;2;4;10;429;2018;4;19;5;3;4;2;0.0;0;1;1;0;0;0.0;0;568762.153700000020000;5940251.905700000000000;10.039252935000036;53.606569996000076;;;124349.0
;;2;5;7;515;2018;4;17;6;3;2;2;0.0;0;1;0;0;0;0.0;0;572425.370299999950000;5940308.684600000300000;10.094620189000068;53.606586731000050;;;124352.0
;;2;1;6;116;2018;4;8;6;3;5;3;0.0;0;1;1;0;0;0.0;0;567666.618200000030000;5933889.921400000300000;10.021319140000060;53.549536688000046;;;124354.0
;;2;4;12;431;2018;4;7;5;3;3;5;0.0;0;1;1;0;0;0.0;0;566992.810500000020000;5942748.484000000200000;10.013053281000055;53.629236172000049;;;124356.0
;;2;2;3;210;2018;4;14;1;3;3;2;0.0;0;1;1;0;0;0.0;0;562009.944699999990000;5934495.115600000100000;9.936073845000067;53.555674341000042;;;124360.0
;;2;3;9;321;2018;4;15;7;3;5;3;0.0;1;1;1;0;0;0.0;0;562725.636999999990000;5937539.555300000100000;9.947487429000034;53.582950718000063;;;124361.0
;;2;1;7;120;2018;4;13;6;3;1;5;0.0;0;1;1;0;0;0.0;0;568095.859799999980000;5934665.804800000000000;10.027965712000025;53.556454170000052;;;124364.0
;;2;3;8;320;2018;4;20;5;3;0;7;2.0;0;1;0;0;0;0.0;0;559988.205399999980000;5941214.198400000100000;9.906850697000039;53.616296466000051;;;124365.0
;;2;1;4;109;2018;4;18;5;3;5;2;0.0;0;1;0;0;0;1.0;0;564615.711299999970000;5935100.301400000200000;9.975528294000071;53.560799038000027;;;124371.0
;;2;4;5;413;2018;4;17;6;3;4;6;0.0;0;1;0;0;0;0.0;0;566465.421199999980000;5937044.831600000200000;10.003863251000041;53.578043911000066;;;124372.0
;;2;5;18;526;2018;4;18;4;3;5;3;0.0;0;1;1;0;0;0.0;0;576098.236799999960000;5941694.891400000100000;10.150457663000054;53.618523603000028;;;124381.0
;;2;7;9;710;2018;4;8;3;3;5;3;0.0;0;1;0;1;0;0.0;0;563398.699400000040000;5923080.461500000200000;9.954726638000068;53.452920239000036;;;124382.0
;;2;5;18;526;2018;4;8;2;3;5;3;0.0;0;1;1;0;0;0.0;0;576511.681600000010000;5939969.835300000400000;10.156283106000046;53.602960856000038;;;124387.0
;;2;4;13;432;2018;4;7;4;3;3;2;0.0;0;1;0;0;0;0.0;0;567071.685999999990000;5944991.331000000200000;10.014729499000055;53.649382653000032;;;124395.0
;;2;1;14;133;2018;4;8;3;3;1;7;0.0;0;1;1;0;0;0.0;0;569049.396100000010000;5932288.209499999900000;10.041832669000030;53.534961886000076;;;124396.0
;;2;4;10;427;2018;4;7;4;3;5;3;0.0;1;1;1;0;0;0.0;0;568769.348200000010000;5937993.797600000200000;10.038863639000056;53.586275329000046;;;124397.0
;;2;1;15;134;2018;4;17;3;3;3;6;0.0;0;1;1;0;0;0.0;0;567551.401399999970000;5931577.874599999700000;10.019081271000061;53.528772722000042;;;124404.0
;;2;2;2;207;2018;4;17;7;3;3;6;0.0;0;1;1;0;0;0.0;0;563867.101799999950000;5934732.055300000100000;9.964152760000047;53.557581127000049;;;124405.0
;;2;2;11;223;2018;4;11;4;3;1;5;0.0;0;1;0;0;0;0.0;1;551943.185199999950000;5934995.099200000100000;9.784210887000029;53.561260725000068;;;124408.0
;;2;5;4;512;2018;4;7;5;3;5;3;0.0;0;1;1;0;0;0.0;0;573975.211000000010000;5936724.483000000000000;10.117189276000033;53.574159630000054;;;124410.0
;;2;4;2;403;2018;4;16;4;3;5;3;0.0;0;1;1;0;0;0.0;0;565356.823500000060000;5938442.448499999900000;9.987414985000044;53.590743893000081;;;124411.0
;;2;3;2;311;2018;4;14;4;3;1;5;0.0;0;1;1;0;0;0.0;0;564891.208899999970000;5935974.825600000100000;9.979868570000065;53.568624623000062;;;124415.0
;;2;4;5;412;2018;4;8;4;3;5;3;0.0;0;1;1;0;0;0.0;0;567397.079999999960000;5937619.580000000100000;10.018056285000057;53.583090365000032;;;124416.0
;;2;7;2;703;2018;4;12;1;3;5;2;0.0;0;1;0;0;0;0.0;0;569440.609999999990000;5924654.370000000100000;10.046044029000029;53.466303714000048;;;124417.0
;;2;4;8;423;2018;4;15;2;3;6;7;0.0;0;1;0;1;0;0.0;1;569840.347199999960000;5937415.548999999600000;10.054910271000040;53.580937044000052;;;124419.0
;;2;2;2;207;2018;4;18;4;3;2;7;0.0;0;1;1;0;0;0.0;0;563784.880600000030000;5935091.165099999900000;9.962985017000051;53.560818557000061;;;124424.0
;;2;4;7;417;2018;4;17;2;2;5;3;0.0;1;1;1;0;0;0.0;0;568353.581699999980000;5935283.578800000300000;10.031990674000042;53.561972685000057;;;124429.0
;;2;7;4;705;2018;4;19;3;3;5;3;0.0;0;1;1;0;0;0.0;0;565651.298700000040000;5922463.749599999700000;9.988514575000068;53.447101744000065;;;124433.0
;;2;4;5;413;2018;4;18;1;2;0;7;0.0;0;1;1;0;0;0.0;0;567078.892800000030000;5937434.060800000100000;10.013210909000065;53.581463874000065;;;124435.0
;;2;5;7;515;2018;4;14;7;3;5;3;0.0;1;1;1;0;0;0.0;0;572236.840600000000000;5939554.412200000100000;10.091596556000070;53.599834199000043;;;124436.0
;;2;4;8;422;2018;4;15;6;3;5;3;0.0;0;1;0;0;1;0.0;0;569487.885000000010000;5936663.451999999600000;10.049420041000076;53.574224731000072;;;124441.0
;;2;2;1;206;2018;4;16;3;3;4;6;0.0;0;1;0;0;0;0.0;0;562784.083899999970000;5935121.329900000200000;9.947883953000030;53.561210332000030;;;124446.0
;;2;2;8;220;2018;4;19;2;3;5;3;0.0;0;1;1;0;0;0.0;0;557524.476999999960000;5938477.618999999900000;9.869105869000066;53.591977891000056;;;124447.0
;;2;1;16;137;2018;4;12;7;3;4;6;0.0;0;1;1;0;0;0.0;0;565299.779600000010000;5930364.389399999800000;9.984865870000022;53.518151399000033;;;124448.0
;;2;1;11;128;2018;4;13;3;2;5;2;0.0;0;1;1;0;0;0.0;0;572299.134100000020000;5933367.170300000300000;10.091105213000048;53.544221303000029;;;124450.0
;;2;3;7;319;2018;4;7;2;3;5;3;0.0;0;1;1;0;0;0.0;0;560252.003000000030000;5943078.166100000000000;9.911198800000022;53.633018311000058;;;124451.0
;;2;5;6;514;2018;4;8;3;3;5;2;0.0;0;1;1;0;0;0.0;0;574450.972900000050000;5942666.152999999900000;10.125791845000037;53.627488836000055;;;124455.0
;;2;4;11;430;2018;4;8;3;3;3;2;0.0;0;1;1;0;0;0.0;0;568374.017100000060000;5941748.413400000000000;10.033716276000064;53.620069957000055;;;124456.0
;;2;4;13;432;2018;4;12;3;3;6;2;0.0;0;1;1;1;0;0.0;0;565970.747300000050000;5947842.296900000400000;9.998681741000041;53.675144444000068;;;124461.0
;;2;2;3;209;2018;4;11;2;3;3;2;0.0;0;1;1;0;0;0.0;0;562463.410099999980000;5935573.183799999800000;9.943133633000059;53.565309568000032;;;124462.0
;;2;5;1;501;2018;4;16;3;2;3;2;0.0;0;1;0;0;0;0.0;1;568329.132600000010000;5935768.487499999800000;10.031727665000062;53.566333800000052;;;124465.0
;;2;3;2;312;2018;4;16;3;3;3;2;0.0;0;1;0;0;0;0.0;0;565636.939400000030000;5935099.102500000000000;9.990943403000074;53.560661543000037;;;124476.0
;;2;1;1;102;2018;4;14;2;3;6;4;0.0;0;1;0;1;0;0.0;0;565877.801499999940000;5933966.474100000200000;9.994340475000058;53.550452171000074;;;124477.0
;;2;1;3;108;2018;4;22;3;3;3;3;2.0;0;1;1;0;0;0.0;0;565591.715199999980000;5934433.003200000200000;9.990120959000024;53.554680801000075;;;124479.0
;;2;5;5;513;2018;4;16;5;3;4;6;0.0;0;1;0;0;0;0.0;0;574063.330599999990000;5937857.013799999800000;10.118788520000066;53.584325066000076;;;124482.0
;;2;5;6;514;2018;4;10;1;3;5;3;0.0;0;1;1;0;0;0.0;0;573213.272000000000000;5941246.050800000300000;10.106746202000068;53.614901181000050;;;124486.0
;;2;5;4;512;2018;4;11;2;3;5;3;0.0;0;1;0;0;0;1.0;0;575451.191400000010000;5937846.510499999900000;10.139746262000074;53.584032827000044;;;124490.0
;;2;5;2;505;2018;4;18;2;3;5;3;0.0;0;1;1;0;0;0.0;0;570141.940199999950000;5936570.880099999700000;10.059275073000038;53.573305741000070;;;124497.0
;;2;3;6;318;2018;4;13;3;3;5;3;0.0;1;1;1;0;0;0.0;0;563229.892299999950000;5944151.128600000400000;9.956445183000028;53.642310024000039;;;124499.0
;;2;2;4;214;2018;4;17;1;3;6;6;0.0;0;1;0;1;0;0.0;0;560655.590399999990000;5933406.939000000200000;9.915420931000028;53.546052652000071;;;124503.0
;;2;4;4;407;2018;4;16;2;3;5;2;0.0;0;1;1;0;0;0.0;0;566623.836299999970000;5941365.642400000200000;10.007178734000036;53.616855526000052;;;124505.0
;;2;4;7;416;2018;4;15;1;3;1;5;0.0;1;1;1;0;0;0.0;0;567495.643599999950000;5935397.212700000000000;10.019064484000069;53.563104968000061;;;124506.0
;;2;1;12;130;2018;4;8;2;3;2;7;0.0;0;1;1;0;0;0.0;0;574173.931800000020000;5932674.948599999800000;10.119228826000040;53.537738933000071;;;124508.0
;;2;4;5;412;2018;4;19;2;3;0;7;0.0;0;1;0;0;0;0.0;0;567005.570399999970000;5937370.920900000300000;10.012090026000067;53.580905800000039;;;124509.0
;;2;2;5;216;2018;4;19;6;3;5;3;0.0;0;1;1;0;0;0.0;0;560749.576000000000000;5935036.569000000100000;9.917155847000061;53.560687988000041;;;124510.0
;;2;2;4;213;2018;4;9;5;2;5;3;0.0;0;1;0;0;0;0.0;0;561326.313399999980000;5934035.397300000300000;9.925665364000054;53.551622972000075;;;124517.0
;;2;3;3;314;2018;4;10;1;3;5;3;0.0;1;1;1;0;0;0.0;0;565405.892600000020000;5937462.338999999700000;9.987950741000077;53.581929330000037;;;124521.0
;;2;2;4;212;2018;4;8;2;3;1;5;0.0;0;1;1;0;0;0.0;0;560253.756199999950000;5934071.208300000100000;9.909485243000063;53.552069010000082;;;124524.0
;;2;2;1;205;2018;4;17;6;3;5;3;0.0;0;1;1;0;0;0.0;0;563198.378299999980000;5934293.693400000200000;9.953970469000069;53.553722360000052;;;124527.0
;;2;2;4;212;2018;4;7;3;3;5;3;0.0;0;1;1;0;0;0.0;0;560825.018999999970000;5934153.659000000000000;9.918122856000025;53.552744157000063;;;124528.0
;;2;7;13;714;2018;4;16;1;3;5;3;0.0;0;1;1;0;0;0.0;0;558433.978099999950000;5926165.922000000300000;9.880546303000074;53.481225296000048;;;124535.0
;;2;5;11;519;2018;4;7;3;3;3;2;0.0;0;1;0;0;0;0.0;1;570552.406300000030000;5947054.159199999600000;10.067848095000045;53.667463205000047;;;124538.0
;;2;1;7;120;2018;4;16;3;3;5;5;0.0;1;1;1;0;0;0.0;0;568297.855699999960000;5934543.406000000400000;10.030987728000071;53.555327914000031;;;124544.0
;;2;1;5;114;2018;4;17;6;3;3;6;0.0;0;1;1;0;0;0.0;0;567368.001900000030000;5933995.900600000300000;10.016835620000052;53.550527541000065;;;124546.0
;;2;2;10;222;2018;4;11;1;3;0;3;0.0;0;1;1;0;0;0.0;0;554560.566100000050000;5934944.129300000100000;9.823713449000024;53.560537055000054;;;124550.0
;;2;2;11;223;2018;4;16;1;2;0;1;0.0;0;1;0;0;0;0.0;0;554403.054499999970000;5934673.318900000300000;9.821288584000058;53.558119454000064;;;124553.0
;;2;3;7;319;2018;4;19;1;3;5;7;1.0;0;1;1;0;0;0.0;0;560678.552499999990000;5943461.843600000300000;9.917723491000061;53.636417271000028;;;124555.0
;;2;5;5;513;2018;4;5;5;2;5;3;2.0;0;1;0;0;1;0.0;0;574460.441899999980000;5938041.513299999800000;10.124829979000026;53.585926892000032;;;124556.0
;;2;3;2;312;2018;4;14;1;2;2;3;0.0;0;1;1;0;0;0.0;0;565816.794600000020000;5934890.366499999500000;9.993614329000025;53.558763061000036;;;124564.0
;;2;7;1;702;2018;4;14;6;3;3;2;0.0;0;1;1;0;0;0.0;0;565383.926800000020000;5923745.421600000000000;9.984755844000063;53.458653901000048;;;124566.0
;;2;5;7;515;2018;4;9;6;3;5;2;0.0;0;1;1;0;0;0.0;0;570430.621399999950000;5939247.712000000300000;10.064238094000075;53.597323731000074;;;124568.0
;;2;4;9;424;2018;4;12;6;3;5;3;0.0;0;1;1;0;0;0.0;0;570253.045200000050000;5937422.517500000100000;10.061144305000028;53.580944551000073;;;124570.0
;;2;3;2;311;2018;4;13;3;3;6;4;0.0;1;1;0;1;0;0.0;0;564942.913199999950000;5936070.708499999700000;9.980669125000077;53.569479950000073;;;124573.0
;;2;7;1;702;2018;4;11;7;3;6;3;0.0;0;1;0;1;0;0.0;0;565501.693899999950000;5923554.206700000000000;9.986489426000048;53.456920746000037;;;124574.0
;;2;2;4;214;2018;4;12;1;3;0;7;0.0;0;1;0;0;0;0.0;0;561319.021500000030000;5933268.758800000000000;9.925404990000061;53.544733717000042;;;124577.0
;;2;7;4;705;2018;4;10;7;3;4;2;0.0;0;1;1;0;0;0.0;0;565849.202099999990000;5922035.693300000400000;9.991404346000024;53.443229937000069;;;124594.0
;;2;1;5;114;2018;4;14;7;3;3;6;0.0;1;1;0;0;0;0.0;0;567522.139199999980000;5934269.167100000200000;10.019220742000073;53.552963633000047;;;124595.0
;;2;4;5;413;2018;4;16;7;3;3;6;0.0;0;1;1;0;0;0.0;0;567003.241299999990000;5937375.666400000500000;10.012055870000040;53.580948746000047;;;124596.0
;;2;6;1;601;2018;4;7;3;3;5;3;0.0;0;1;1;0;0;0.0;0;579501.172999999950000;5929496.637000000100000;10.198787429000049;53.508397270000046;;;124597.0
;;2;4;4;407;2018;4;18;7;2;1;7;0.0;0;1;1;0;0;0.0;0;567871.819099999960000;5941578.758299999900000;10.026088133000030;53.618610582000031;;;124598.0
;;2;2;1;201;2018;4;6;6;3;5;3;0.0;0;1;1;0;0;0.0;0;563204.310199999950000;5933554.510999999900000;9.953910579000024;53.547078356000043;;;124599.0
;;2;2;5;217;2018;4;10;7;3;5;3;0.0;0;1;1;0;0;0.0;0;557879.964000000040000;5937302.235200000000000;9.874257991000036;53.581375010000045;;;124603.0
;;2;3;1;301;2018;4;12;7;3;5;3;0.0;0;1;1;0;0;0.0;0;562610.389700000060000;5937156.104500000400000;9.945669925000061;53.579518294000081;;;124606.0
;;2;1;12;130;2018;4;8;6;3;5;2;0.0;0;1;1;0;0;0.0;0;574753.138200000040000;5932808.965499999900000;10.127998778000062;53.538861220000058;;;124608.0
;;2;5;6;514;2018;4;7;3;3;5;3;0.0;0;1;1;0;0;0.0;0;573881.328300000050000;5940545.176099999800000;10.116676722000022;53.608508766000057;;;124610.0
;;2;7;16;717;2018;4;7;5;3;3;2;0.0;0;1;1;0;0;0.0;0;553795.889899999950000;5930024.834200000400000;9.811324476000038;53.516402789000040;;;124612.0
;;2;5;7;515;2018;4;12;4;2;6;4;0.0;0;1;0;1;0;0.0;0;572386.174299999960000;5943063.780799999800000;10.094668351000053;53.631351787000028;;;124614.0
;;2;1;5;114;2018;4;17;7;3;0;6;0.0;0;1;1;0;0;0.0;0;566661.961099999960000;5934059.198599999800000;10.006194129000050;53.551186530000052;;;124618.0
;;2;5;7;515;2018;4;16;6;3;3;2;0.0;0;1;1;0;0;0.0;0;570712.616000000040000;5939644.395999999700000;10.068588318000025;53.600850746000049;;;124635.0
;;2;5;11;519;2018;4;13;6;3;5;3;0.0;0;1;1;0;0;0.0;0;571117.545999999970000;5945725.934999999600000;10.076096010000072;53.655450097000028;;;124636.0
;;2;3;6;318;2018;4;7;5;3;5;3;0.0;0;1;1;0;0;0.0;0;562539.473200000010000;5943809.492600000500000;9.945934448000060;53.639322630000038;;;124637.0
;;2;1;20;141;2018;4;15;2;3;5;3;0.0;0;1;1;0;0;0.0;0;558267.399699999950000;5931956.171699999800000;9.879112670000041;53.533284229000060;;;124638.0
;;2;4;5;411;2018;5;18;5;3;5;3;0.0;0;1;1;0;0;0.0;0;568393.576600000030000;5938093.671000000100000;10.033209958000043;53.587222046000079;;;124642.0
;;2;2;4;213;2018;5;14;3;3;2;6;0.0;0;1;1;0;0;0.0;0;561503.790000000040000;5934296.860000000300000;9.928395264000073;53.553952084000059;;;124643.0
;;2;6;1;601;2018;5;12;1;2;5;3;0.0;0;1;1;0;0;0.0;0;580068.238800000050000;5928010.748999999800000;10.206956684000033;53.494958043000054;;;124646.0
;;2;4;10;427;2018;5;15;5;3;3;6;0.0;0;1;0;0;0;0.0;1;569104.879599999990000;5938595.182400000300000;10.044064638000066;53.591635889000031;;;124647.0
;;2;1;4;109;2018;5;17;1;3;3;6;0.0;0;1;0;0;0;0.0;0;564184.003799999950000;5934709.866000000400000;9.968931480000038;53.557343051000032;;;124648.0
;;2;2;8;220;2018;5;16;5;3;5;3;0.0;0;1;0;0;0;0.0;1;557519.322900000030000;5939327.343000000300000;9.869184749000056;53.599615344000028;;;124650.0
;;2;2;4;214;2018;5;9;5;3;2;6;0.0;0;1;1;0;0;0.0;0;561405.962199999950000;5933241.212399999600000;9.926711472000022;53.544475987000055;;;124651.0
;;2;3;3;314;2018;5;14;5;3;5;3;0.0;0;1;1;0;0;0.0;0;564832.764500000050000;5936971.886099999800000;9.979193210000062;53.577592678000030;;;124653.0
;;2;3;2;312;2018;5;8;5;3;1;5;0.0;0;1;1;0;0;0.0;0;565011.074000000020000;5935877.586600000000000;9.981658023000023;53.567735874000050;;;124655.0
;;2;4;10;427;2018;5;14;7;3;3;2;0.0;0;1;1;0;0;0.0;0;569166.716400000030000;5938452.243599999700000;10.044967027000041;53.590343138000037;;;124659.0
;;2;5;2;509;2018;5;14;6;2;5;3;0.0;0;1;1;0;0;0.0;0;572732.636199999950000;5938359.409199999600000;10.098808485000063;53.589026288000071;;;124660.0
;;2;2;7;219;2018;5;7;2;3;3;2;0.0;0;1;1;0;0;0.0;0;560778.288100000010000;5933679.823699999600000;9.917325471000027;53.548491002000048;;;124662.0
;;2;1;1;101;2018;5;8;5;3;0;3;0.0;0;1;0;0;0;0.0;1;566211.727199999960000;5934015.518000000200000;9.999390198000072;53.550850935000028;;;124663.0
;;2;1;20;141;2018;5;18;4;3;0;3;0.0;0;1;1;0;0;0.0;0;556563.278500000010000;5932207.956399999600000;9.853450330000044;53.535733413000059;;;124664.0
;;2;3;3;313;2018;5;13;7;3;4;6;0.0;0;1;0;0;0;0.0;0;564574.859999999990000;5936990.120000000100000;9.975302376000059;53.577788365000060;;;124666.0
